enrollment_id,user_id,course_id,enrollment_date
2067,41,1,2023-05-08
2068,450,37,2023-03-18
2069,401,43,2022-08-10
2070,771,14,2022-11-06
2071,88,12,2023-05-01
2072,328,1,2023-11-05
2073,157,43,2023-02-12
2074,952,6,2023-03-14
2075,368,23,2022-08-06
2076,164,25,2022-05-06
2077,333,25,2022-06-17
2078,109,40,2022-09-04
2079,27,48,2023-06-16
2080,591,12,2023-11-02
2081,643,34,2023-06-08
2082,453,1,2022-03-22
2083,351,6,2022-04-14
2084,837,23,2023-04-15
2085,898,48,2022-08-12
2086,385,47,2022-01-23
2087,542,32,2022-07-16
2088,31,48,2022-03-19
2089,76,44,2023-05-13
2090,414,20,2023-03-23
2091,259,7,2023-08-26
2092,693,13,2023-08-31
2093,304,36,2023-08-12
2094,295,17,2022-05-16
2095,223,14,2022-01-01
2096,303,9,2023-07-23
2097,14,5,2023-07-28
2098,739,46,2023-10-17
2099,952,7,2022-01-16
2100,284,11,2022-08-09
2101,436,29,2023-11-21
2102,707,36,2023-03-11
2103,651,20,2024-01-06
2104,223,46,2022-11-30
2105,911,2,2022-09-12
2106,901,15,2023-04-20
2107,183,50,2023-06-14
2108,728,24,2023-06-28
2109,43,17,2022-01-09
2110,560,18,2022-06-22
2111,314,9,2023-08-22
2112,944,46,2023-10-13
2113,793,45,2022-01-10
2114,207,10,2022-05-11
2115,419,22,2022-04-27
2116,858,6,2022-04-13
2117,411,26,2023-06-09
2118,931,50,2023-10-02
2119,91,15,2022-06-14
2120,442,3,2023-09-17
2121,190,12,2022-04-13
2122,799,7,2023-05-07
2123,810,36,2022-10-09
2124,352,18,2022-04-07
2125,967,46,2023-07-13
2126,977,14,2022-12-02
2127,511,49,2023-09-13
2128,910,7,2023-03-19
2129,249,23,2022-10-11
2130,802,27,2023-06-06
2131,484,11,2023-04-03
2132,313,23,2022-08-22
2133,19,24,2023-02-21
2134,374,9,2023-11-07
2135,339,35,2023-09-06
2136,626,17,2023-11-24
2137,209,19,2024-01-08
2138,580,4,2022-12-23
2139,485,2,2022-08-04
2140,976,47,2023-08-02
2141,926,15,2024-01-26
2142,843,13,2023-10-03
2143,951,35,2023-01-10
2144,212,17,2022-07-12
2145,783,38,2022-06-03
2146,374,39,2022-03-17
2147,426,19,2022-02-11
2148,266,8,2022-09-29
2149,487,4,2022-11-03
2150,599,8,2022-05-15
2151,440,16,2022-08-06
2152,562,15,2023-05-08
2153,584,43,2023-11-15
2154,912,29,2022-09-01
2155,117,13,2022-09-18
2156,249,22,2022-03-13
2157,804,30,2023-10-12
2158,382,32,2022-04-15
2159,141,50,2022-05-21
2160,231,4,2023-08-19
2161,438,33,2023-04-19
2162,136,11,2023-08-27
2163,289,44,2022-10-04
2164,980,39,2022-11-23
2165,292,19,2022-08-19
2166,698,4,2022-04-03
2167,90,17,2023-06-14
2168,391,31,2022-07-21
2169,800,6,2023-06-01
2170,512,19,2022-12-11
2171,832,28,2023-06-29
2172,271,49,2022-06-02
2173,625,44,2023-05-24
2174,532,22,2022-12-13
2175,422,10,2023-09-01
2176,887,48,2023-05-24
2177,252,27,2022-11-27
2178,632,49,2022-03-02
2179,97,19,2022-09-28
2180,893,4,2023-05-24
2181,427,49,2023-06-03
2182,472,15,2022-11-17
2183,349,4,2023-02-05
2184,64,30,2022-07-01
2185,827,36,2023-01-21
2186,637,30,2023-11-05
2187,585,44,2023-10-06
2188,26,36,2023-09-05
2189,94,37,2023-12-21
2190,181,31,2022-05-27
2191,666,11,2022-03-03
2192,379,41,2023-11-27
2193,794,30,2023-09-24
2194,180,13,2022-06-23
2195,85,3,2022-09-24
2196,409,45,2023-06-02
2197,731,9,2022-03-21
2198,194,44,2022-08-13
2199,811,20,2022-06-05
2200,997,16,2024-01-26
2201,834,45,2023-09-06
2202,153,41,2023-01-02
2203,380,35,2023-08-09
2204,598,43,2023-07-04
2205,709,34,2023-06-04
2206,605,24,2022-08-13
2207,612,36,2023-06-05
2208,759,1,2022-12-08
2209,232,47,2022-12-06
2210,907,10,2023-08-02
2211,116,40,2023-07-18
2212,661,6,2023-04-17
2213,598,27,2022-05-31
2214,707,45,2022-10-11
2215,984,15,2022-12-10
2216,329,28,2022-05-22
2217,153,40,2023-06-24
2218,187,37,2023-02-26
2219,708,4,2023-05-15
2220,540,41,2022-08-16
2221,511,14,2022-08-26
2222,613,47,2023-03-05
2223,411,12,2022-05-06
2224,614,5,2022-08-28
2225,533,35,2022-10-30
2226,324,40,2023-10-26
2227,954,7,2022-09-18
2228,159,47,2023-11-25
2229,5,34,2024-01-28
2230,725,38,2023-05-15
2231,638,21,2022-12-09
2232,103,44,2022-03-28
2233,424,29,2023-04-04
2234,168,49,2023-10-05
2235,887,23,2023-10-29
2236,813,32,2022-10-08
2237,17,20,2022-07-29
2238,648,40,2023-09-15
2239,378,50,2022-03-05
2240,582,49,2023-12-18
2241,476,6,2022-10-17
2242,824,31,2023-07-18
2243,384,34,2023-04-15
2244,746,2,2024-01-16
2245,20,26,2022-05-27
2246,202,14,2023-09-16
2247,298,40,2022-02-25
2248,571,43,2022-09-22
2249,698,49,2023-11-11
2250,125,44,2023-03-06
2251,238,30,2022-11-11
2252,730,34,2023-11-24
2253,967,17,2023-05-29
2254,695,43,2023-08-05
2255,744,4,2023-09-03
2256,965,25,2023-09-17
2257,450,18,2023-08-09
2258,417,36,2023-07-11
2259,616,45,2023-03-21
2260,771,50,2023-06-30
2261,556,37,2023-02-01
2262,113,49,2022-07-09
2263,985,3,2022-08-10
2264,183,15,2022-05-11
2265,882,44,2024-01-22
2266,335,13,2022-02-11
2267,914,9,2024-01-27
2268,60,16,2023-07-18
2269,117,7,2022-11-23
2270,185,39,2023-03-03
2271,408,19,2023-10-14
2272,779,40,2023-08-08
2273,189,6,2022-03-29
2274,750,50,2022-02-07
2275,449,46,2023-06-11
2276,429,30,2023-10-13
2277,819,4,2022-09-26
2278,108,19,2023-07-12
2279,612,6,2023-01-31
2280,191,45,2023-11-23
2281,58,24,2022-10-03
2282,784,18,2022-03-14
2283,628,22,2023-04-16
2284,80,22,2023-04-01
2285,18,35,2022-11-01
2286,653,28,2022-02-23
2287,892,28,2023-04-25
2288,704,6,2023-07-24
2289,194,5,2022-09-12
2290,324,31,2022-02-18
2291,831,16,2023-09-30
2292,186,36,2024-01-15
2293,66,20,2023-05-24
2294,110,19,2023-05-31
2295,74,45,2023-10-24
2296,422,27,2022-04-30
2297,91,27,2023-03-20
2298,616,27,2022-10-24
2299,747,26,2023-08-27
2300,589,21,2023-02-04
2301,290,17,2023-06-16
2302,172,14,2022-09-02
2303,120,34,2022-06-23
2304,323,9,2023-08-13
2305,101,30,2024-01-11
2306,129,40,2022-06-18
2307,280,13,2024-01-29
2308,65,42,2023-05-31
2309,783,10,2023-06-11
2310,977,44,2023-05-02
2311,994,23,2022-12-02
2312,336,10,2022-01-18
2313,910,41,2023-11-12
2314,943,3,2023-06-02
2315,31,18,2023-08-01
2316,376,12,2022-08-08
2317,203,13,2023-03-05
2318,969,31,2023-10-02
2319,143,46,2023-07-11
2320,719,11,2024-01-28
2321,774,33,2022-06-16
2322,675,3,2022-04-18
2323,561,18,2022-12-24
2324,304,26,2023-11-10
2325,578,17,2023-07-05
2326,197,48,2022-02-06
2327,830,24,2023-11-03
2328,547,6,2022-02-18
2329,478,12,2022-07-20
2330,487,17,2022-10-30
2331,16,2,2023-12-03
2332,128,50,2022-09-14
2333,279,10,2023-06-05
2334,773,46,2023-06-15
2335,974,19,2023-04-01
2336,551,44,2022-03-06
2337,842,37,2022-01-12
2338,469,4,2023-08-23
2339,841,15,2022-04-10
2340,782,41,2022-01-21
2341,93,34,2023-08-26
2342,261,31,2022-08-05
2343,400,49,2022-12-31
2344,483,17,2023-09-20
2345,306,22,2022-04-29
2346,416,45,2022-11-03
2347,759,18,2023-05-20
2348,591,3,2022-09-10
2349,701,15,2023-01-28
2350,527,48,2023-10-24
2351,612,20,2022-01-23
2352,795,37,2022-11-01
2353,122,3,2023-11-26
2354,140,19,2023-11-22
2355,255,26,2023-08-22
2356,417,18,2023-12-29
2357,639,4,2023-07-07
2358,675,41,2023-11-29
2359,589,35,2022-09-14
2360,754,4,2022-05-28
2361,982,7,2022-04-29
2362,933,21,2022-11-30
2363,693,6,2022-01-13
2364,128,41,2022-07-13
2365,877,23,2023-04-20
2366,12,28,2023-05-15
2367,377,2,2023-11-26
2368,630,19,2022-07-09
2369,1,25,2023-08-11
2370,596,25,2022-12-31
2371,956,25,2022-12-11
2372,458,38,2022-09-18
2373,802,24,2022-06-15
2374,361,20,2022-03-31
2375,459,32,2023-05-06
2376,915,10,2022-12-12
2377,992,25,2023-12-16
2378,988,27,2022-11-29
2379,819,24,2023-02-19
2380,920,17,2022-11-28
2381,467,33,2022-11-26
2382,316,37,2022-02-08
2383,367,44,2023-01-19
2384,770,1,2022-08-07
2385,751,1,2022-02-04
2386,901,26,2022-06-12
2387,625,7,2022-02-23
2388,739,37,2022-05-22
2389,379,18,2023-06-30
2390,695,18,2022-05-25
2391,209,9,2023-10-16
2392,852,18,2022-10-15
2393,433,17,2023-09-25
2394,573,24,2023-03-21
2395,369,35,2022-04-08
2396,606,47,2023-02-20
2397,778,40,2023-07-24
2398,421,10,2023-06-11
2399,237,49,2022-09-28
2400,693,30,2022-01-10
2401,943,8,2022-09-08
2402,466,27,2023-03-28
2403,467,6,2022-03-20
2404,579,25,2023-07-14
2405,161,12,2022-06-04
2406,854,30,2022-08-15
2407,1,26,2022-04-20
2408,19,31,2022-06-03
2409,527,11,2023-03-09
2410,255,20,2022-06-17
2411,129,39,2023-07-07
2412,274,50,2022-03-04
2413,940,25,2022-07-07
2414,474,4,2023-05-07
2415,959,5,2023-06-13
2416,623,21,2023-08-23
2417,226,16,2022-12-31
2418,495,9,2023-07-23
2419,597,8,2022-06-20
2420,604,29,2022-10-06
2421,320,49,2023-12-26
2422,620,24,2022-04-12
2423,560,45,2023-10-28
2424,875,13,2022-06-15
2425,190,18,2023-05-12
2426,710,36,2022-08-19
2427,885,18,2022-10-09
2428,330,15,2022-05-27
2429,851,2,2022-12-18
2430,40,21,2023-10-12
2431,915,1,2023-12-19
2432,291,44,2023-04-02
2433,284,32,2023-01-07
2434,395,18,2023-12-22
2435,682,3,2023-07-25
2436,730,50,2022-02-06
2437,47,42,2022-12-29
2438,558,23,2022-04-15
2439,852,13,2022-07-14
2440,650,14,2023-09-18
2441,612,20,2023-08-29
2442,471,19,2023-07-14
2443,179,7,2023-01-20
2444,292,12,2022-12-15
2445,232,11,2022-04-28
2446,35,29,2023-10-14
2447,866,27,2022-12-06
2448,475,2,2022-12-18
2449,240,7,2022-02-28
2450,356,27,2024-01-30
2451,380,11,2023-09-15
2452,996,26,2022-07-20
2453,699,34,2023-09-08
2454,1000,36,2024-01-30
2455,493,3,2023-05-05
2456,552,34,2022-02-23
2457,213,8,2022-11-11
2458,310,18,2022-01-07
2459,328,10,2023-10-03
2460,296,4,2023-12-10
2461,863,14,2022-03-02
2462,536,36,2023-06-15
2463,572,43,2022-04-22
2464,492,3,2022-06-29
2465,630,8,2022-07-24
2466,228,9,2023-12-25
2467,111,28,2023-03-02
2468,353,23,2023-08-21
2469,534,19,2022-12-13
2470,341,37,2022-05-20
2471,547,37,2022-09-16
2472,899,45,2022-08-10
2473,144,42,2022-07-10
2474,541,1,2023-08-25
2475,420,29,2022-09-06
2476,119,20,2023-03-13
2477,103,27,2022-02-21
2478,761,44,2023-04-03
2479,392,46,2022-07-05
2480,50,1,2022-07-09
2481,706,38,2023-12-18
2482,545,25,2022-07-04
2483,302,35,2022-07-07
2484,158,30,2022-02-26
2485,691,18,2022-04-26
2486,454,21,2024-01-16
2487,549,2,2022-06-06
2488,567,43,2023-05-28
2489,285,16,2023-08-16
2490,241,2,2022-08-07
2491,232,45,2023-09-08
2492,595,25,2022-11-11
2493,3,2,2023-03-26
2494,893,49,2023-11-17
2495,501,47,2024-01-24
2496,866,41,2022-09-05
2497,728,6,2022-08-23
2498,18,35,2023-07-18
2499,69,33,2023-11-24
2500,435,42,2023-12-12
2501,792,30,2022-09-03
2502,718,12,2022-09-21
2503,601,5,2023-11-14
2504,278,50,2023-12-03
2505,400,35,2023-10-16
2506,485,26,2022-04-26
2507,32,47,2023-01-25
2508,319,5,2023-11-25
2509,109,49,2022-04-29
2510,505,37,2022-04-04
2511,169,11,2024-01-08
2512,239,13,2024-01-27
2513,5,3,2022-09-29
2514,816,46,2023-03-28
2515,787,10,2023-09-15
2516,423,3,2023-06-20
2517,898,36,2023-08-31
2518,625,1,2023-06-12
2519,748,32,2023-07-12
2520,933,37,2022-04-01
2521,470,40,2023-10-10
2522,313,33,2023-06-07
2523,847,27,2023-01-10
2524,401,34,2022-12-24
2525,668,48,2022-12-31
2526,829,33,2022-07-22
2527,460,10,2023-10-13
2528,794,42,2023-10-17
2529,429,26,2022-12-02
2530,218,19,2023-09-16
2531,25,30,2023-09-03
2532,736,45,2022-09-17
2533,939,20,2022-03-07
2534,580,7,2023-12-02
2535,456,45,2022-08-04
2536,346,48,2023-02-16
2537,148,35,2023-08-17
2538,565,6,2022-10-02
2539,705,19,2022-06-15
2540,611,26,2022-07-09
2541,785,24,2023-04-03
2542,887,25,2022-07-09
2543,590,10,2023-04-20
2544,168,42,2022-08-18
2545,803,27,2022-08-20
2546,775,17,2023-08-19
2547,980,45,2023-09-08
2548,136,2,2023-04-17
2549,104,39,2023-04-18
2550,715,50,2023-04-24
2551,548,40,2022-07-21
2552,833,10,2022-12-31
2553,503,16,2022-11-03
2554,979,2,2023-11-09
2555,205,45,2022-04-01
2556,293,14,2023-09-24
2557,116,5,2023-06-16
2558,963,4,2023-06-22
2559,940,46,2022-07-06
2560,915,47,2022-01-11
2561,838,26,2022-01-26
2562,214,2,2023-08-07
2563,558,49,2023-07-04
2564,723,1,2023-07-22
2565,602,21,2023-06-30
2566,675,41,2023-07-25
2567,113,17,2023-09-18
2568,668,28,2023-03-26
2569,535,21,2024-01-05
2570,562,5,2022-01-17
2571,751,18,2023-09-15
2572,910,7,2023-01-17
2573,49,30,2023-04-19
2574,396,47,2023-08-07
2575,686,2,2022-01-13
2576,639,10,2022-12-18
2577,753,1,2023-02-21
2578,712,39,2023-10-01
2579,80,6,2023-01-20
2580,415,50,2022-01-26
2581,810,4,2022-03-01
2582,873,28,2022-12-04
2583,349,30,2023-08-09
2584,308,24,2024-01-18
2585,473,2,2022-01-07
2586,891,22,2024-01-09
2587,427,9,2022-11-04
2588,204,33,2022-04-27
2589,594,12,2023-05-20
2590,583,49,2023-02-17
2591,78,39,2023-09-04
2592,654,5,2023-02-19
2593,393,29,2023-01-06
2594,267,10,2023-04-04
2595,867,37,2024-01-11
2596,681,18,2023-05-24
2597,878,16,2022-09-06
2598,480,9,2022-05-19
2599,168,35,2022-01-28
2600,230,27,2023-05-08
2601,144,28,2022-01-26
2602,991,11,2022-02-26
2603,298,15,2022-01-22
2604,498,8,2023-02-23
2605,911,37,2023-11-22
2606,929,9,2022-12-06
2607,764,37,2023-02-21
2608,424,14,2022-01-18
2609,487,4,2022-07-13
2610,863,36,2022-11-28
2611,576,17,2024-01-14
2612,42,40,2023-09-20
2613,398,10,2022-08-18
2614,997,13,2023-06-25
2615,380,15,2022-08-19
2616,586,31,2023-08-20
2617,905,7,2022-06-19
2618,309,7,2023-02-20
2619,794,35,2023-06-28
2620,453,39,2023-07-07
2621,759,48,2023-05-12
2622,2,9,2023-02-28
2623,440,12,2022-10-24
2624,390,38,2022-08-07
2625,985,21,2022-06-17
2626,912,15,2023-07-24
2627,84,15,2023-12-24
2628,379,40,2024-01-23
2629,203,15,2022-06-27
2630,284,41,2023-02-24
2631,799,50,2023-06-09
2632,759,28,2022-06-04
2633,166,46,2023-08-02
2634,90,13,2023-01-09
2635,969,20,2022-08-17
2636,1000,40,2022-03-11
2637,778,39,2022-10-10
2638,666,42,2023-12-07
2639,241,26,2023-12-23
2640,109,20,2022-01-30
2641,331,48,2022-12-30
2642,448,3,2023-04-20
2643,854,6,2024-01-17
2644,555,29,2022-08-11
2645,92,50,2023-09-10
2646,453,1,2023-10-09
2647,143,42,2022-11-18
2648,157,25,2022-08-06
2649,910,22,2022-06-01
2650,74,13,2023-11-09
2651,314,35,2022-03-29
2652,869,23,2023-11-10
2653,156,24,2023-01-09
2654,277,2,2022-06-10
2655,631,32,2023-01-24
2656,346,1,2022-02-02
2657,603,14,2022-02-09
2658,533,18,2024-01-29
2659,471,27,2023-11-11
2660,943,47,2023-12-05
2661,259,5,2023-09-25
2662,75,6,2022-11-04
2663,711,38,2023-02-12
2664,254,1,2022-01-19
2665,759,37,2022-04-30
2666,485,26,2022-04-13
2667,787,30,2022-10-13
2668,194,32,2022-11-18
2669,271,16,2023-05-21
2670,698,43,2022-09-03
2671,774,47,2023-08-12
2672,248,5,2022-08-03
2673,847,16,2023-12-14
2674,919,33,2023-07-01
2675,52,16,2023-09-23
2676,408,22,2022-04-25
2677,618,4,2023-08-21
2678,871,37,2023-11-20
2679,561,18,2022-10-09
2680,567,8,2023-11-04
2681,934,36,2022-07-20
2682,712,43,2023-05-29
2683,741,18,2023-01-15
2684,601,24,2023-12-19
2685,284,43,2024-01-29
2686,643,9,2022-06-24
2687,816,49,2023-10-09
2688,317,31,2023-11-20
2689,850,50,2022-12-08
2690,583,26,2023-11-22
2691,898,16,2023-11-03
2692,733,50,2022-12-10
2693,209,23,2023-04-12
2694,405,34,2023-06-04
2695,155,29,2023-05-07
2696,892,26,2022-06-25
2697,878,32,2022-11-16
2698,462,1,2022-11-19
2699,167,8,2022-12-01
2700,636,48,2022-02-09
2701,439,18,2023-01-11
2702,899,37,2023-08-29
2703,126,38,2022-02-09
2704,725,46,2022-10-11
2705,421,18,2023-03-23
2706,783,47,2023-01-09
2707,284,18,2022-11-27
2708,347,22,2022-12-09
2709,784,23,2022-03-12
2710,648,38,2022-06-29
2711,484,8,2023-06-26
2712,365,2,2023-09-15
2713,322,32,2023-10-29
2714,334,45,2023-11-06
2715,466,40,2022-05-04
2716,926,33,2022-09-10
2717,402,49,2022-06-01
2718,710,32,2022-02-14
2719,91,33,2022-11-27
2720,167,2,2022-07-03
2721,401,30,2023-08-16
2722,504,31,2023-06-01
2723,842,36,2022-04-25
2724,82,49,2022-05-30
2725,2,11,2022-03-16
2726,530,15,2023-08-08
2727,239,47,2022-10-07
2728,657,13,2022-12-04
2729,307,37,2023-01-05
2730,161,36,2023-01-23
2731,884,27,2022-12-12
2732,255,37,2022-10-29
2733,266,49,2023-08-28
2734,221,2,2023-12-24
2735,525,1,2022-12-02
2736,964,14,2022-02-25
2737,925,26,2023-01-30
2738,738,43,2024-01-08
2739,147,15,2023-01-30
2740,602,9,2022-01-02
2741,45,16,2023-08-07
2742,255,44,2023-10-25
2743,810,42,2022-12-16
2744,502,38,2022-10-28
2745,799,49,2024-01-26
2746,347,7,2023-08-16
2747,816,6,2022-09-23
2748,15,29,2022-03-08
2749,64,35,2022-05-23
2750,554,30,2023-10-12
2751,139,28,2023-01-26
2752,772,25,2022-08-26
2753,520,37,2022-08-13
2754,176,22,2022-07-05
2755,210,37,2023-08-16
2756,401,14,2023-12-26
2757,61,6,2023-02-08
2758,963,9,2023-12-02
2759,667,27,2022-06-28
2760,526,48,2023-01-04
2761,21,36,2022-07-24
2762,629,26,2024-01-07
2763,28,32,2023-02-24
2764,25,38,2022-07-27
2765,586,37,2022-10-02
2766,970,24,2023-05-10
2767,706,10,2023-10-04
2768,913,39,2024-01-03
2769,698,3,2022-09-18
2770,388,7,2024-01-31
2771,151,15,2023-02-23
2772,126,10,2022-07-16
2773,269,24,2024-01-07
2774,145,41,2023-04-26
2775,99,50,2023-11-24
2776,909,48,2023-06-08
2777,194,2,2023-12-08
2778,372,24,2023-09-06
2779,562,3,2023-04-22
2780,471,43,2022-10-05
2781,874,5,2023-10-13
2782,656,12,2023-09-07
2783,888,20,2022-02-04
2784,405,44,2023-07-02
2785,255,25,2023-09-15
2786,709,22,2022-01-31
2787,414,3,2022-08-23
2788,76,40,2023-11-22
2789,659,15,2022-12-01
2790,558,43,2022-12-11
2791,429,42,2023-03-19
2792,864,45,2023-07-27
2793,3,4,2022-12-18
2794,394,23,2023-05-09
2795,903,39,2023-11-16
2796,736,50,2022-09-24
2797,589,21,2023-07-09
2798,333,37,2022-06-22
2799,252,31,2022-01-11
2800,59,15,2022-08-10
2801,350,32,2024-01-18
2802,288,29,2022-12-16
2803,857,32,2023-04-04
2804,837,30,2023-06-12
2805,490,43,2023-10-31
2806,718,26,2023-01-29
2807,542,32,2022-08-15
2808,582,31,2023-07-22
2809,636,49,2022-12-10
2810,568,17,2022-11-07
2811,974,42,2022-06-17
2812,42,48,2023-09-25
2813,252,43,2023-12-26
2814,306,20,2022-09-28
2815,807,8,2023-10-22
2816,987,14,2023-03-03
2817,54,34,2022-10-28
2818,755,38,2022-09-01
2819,628,8,2022-03-05
2820,920,6,2024-01-11
2821,915,35,2022-08-30
2822,317,15,2023-08-24
2823,269,3,2023-12-23
2824,380,31,2023-11-23
2825,207,45,2022-02-07
2826,602,4,2022-06-09
2827,213,11,2022-08-14
2828,839,40,2023-06-08
2829,946,42,2022-03-12
2830,259,27,2022-04-13
2831,510,44,2022-12-29
2832,648,11,2023-01-14
2833,486,34,2023-04-16
2834,235,21,2023-04-18
2835,998,26,2024-01-28
2836,449,6,2024-01-24
2837,626,46,2022-07-02
2838,774,6,2023-06-13
2839,690,45,2022-10-09
2840,333,15,2023-10-25
2841,763,34,2023-09-29
2842,738,34,2022-08-16
2843,308,40,2022-10-28
2844,374,18,2023-02-24
2845,985,3,2023-04-16
2846,864,17,2022-12-06
2847,907,2,2023-07-29
2848,354,2,2022-03-20
2849,303,32,2023-08-09
2850,249,35,2022-06-10
2851,928,20,2023-01-31
2852,373,24,2022-12-16
2853,342,30,2022-04-09
2854,779,15,2022-12-26
2855,353,8,2023-12-23
2856,744,33,2022-03-03
2857,616,41,2022-12-24
2858,790,48,2022-02-28
2859,938,21,2023-12-01
2860,65,6,2022-08-23
2861,228,7,2023-02-02
2862,69,20,2022-03-08
2863,845,16,2022-08-19
2864,250,19,2022-04-12
2865,991,35,2022-09-29
2866,321,32,2022-10-16
2867,249,34,2022-03-18
2868,444,45,2023-04-21
2869,17,49,2024-01-28
2870,690,35,2023-02-11
2871,594,22,2022-07-23
2872,817,2,2022-01-22
2873,57,14,2022-08-09
2874,396,40,2023-02-25
2875,973,47,2022-09-14
2876,301,17,2022-04-12
2877,204,5,2023-08-28
2878,301,34,2023-06-25
2879,71,16,2022-03-30
2880,672,3,2022-11-28
2881,939,15,2023-12-04
2882,375,15,2023-07-11
2883,531,18,2022-01-07
2884,66,19,2024-01-01
2885,596,20,2023-05-28
2886,125,43,2022-06-16
2887,468,38,2022-02-23
2888,600,28,2023-02-22
2889,84,18,2023-11-16
2890,741,34,2022-05-04
2891,531,2,2023-07-08
2892,625,46,2023-01-27
2893,729,2,2022-07-06
2894,489,14,2023-08-18
2895,287,10,2022-03-23
2896,497,42,2022-02-03
2897,256,3,2023-10-22
2898,860,6,2023-03-22
2899,454,10,2022-07-28
2900,29,50,2024-01-16
2901,964,25,2022-01-01
2902,652,17,2022-02-25
2903,447,42,2023-06-05
2904,59,23,2022-07-04
2905,256,2,2022-10-23
2906,430,21,2022-12-22
2907,421,16,2022-12-03
2908,198,37,2023-02-21
2909,357,11,2022-10-08
2910,387,2,2022-05-18
2911,219,18,2023-10-02
2912,118,3,2023-04-15
2913,962,6,2022-09-05
2914,344,31,2023-12-25
2915,692,19,2023-02-16
2916,552,37,2023-01-31
2917,485,33,2023-10-17
2918,964,48,2023-03-09
2919,262,29,2023-06-14
2920,686,26,2023-01-14
2921,336,45,2022-11-09
2922,409,44,2022-03-26
2923,389,37,2023-11-16
2924,362,6,2023-12-20
2925,762,46,2022-04-19
2926,691,2,2023-08-18
2927,806,24,2023-12-18
2928,43,35,2023-10-08
2929,51,15,2023-12-08
2930,217,15,2023-07-14
2931,375,37,2023-11-25
2932,675,19,2023-03-11
2933,237,17,2022-04-07
2934,291,46,2022-12-29
2935,383,2,2022-03-10
2936,261,43,2023-04-16
2937,139,19,2022-10-31
2938,517,29,2022-01-13
2939,558,34,2022-05-12
2940,939,24,2023-10-26
2941,970,48,2023-01-27
2942,700,8,2022-10-24
2943,685,1,2023-11-04
2944,495,3,2023-10-20
2945,319,39,2023-03-28
2946,587,47,2023-10-04
2947,269,29,2022-12-21
2948,464,38,2022-01-11
2949,416,46,2023-06-06
2950,621,13,2023-10-23
2951,999,38,2022-11-02
2952,388,2,2022-07-18
2953,499,16,2022-07-17
2954,343,18,2023-11-13
2955,933,8,2023-12-13
2956,631,4,2023-08-04
2957,711,21,2022-02-22
2958,422,8,2023-10-30
2959,425,25,2023-08-15
2960,638,45,2022-10-15
2961,316,41,2022-04-27
2962,16,42,2022-11-14
2963,848,36,2023-01-24
2964,307,35,2022-05-02
2965,501,12,2023-03-02
2966,406,49,2023-07-13
2967,694,45,2022-02-22
2968,74,20,2023-08-16
2969,980,37,2022-07-21
2970,867,6,2022-07-06
2971,204,43,2022-02-13
2972,178,8,2023-06-01
2973,575,31,2022-01-23
2974,66,9,2022-11-17
2975,952,38,2023-08-31
2976,689,39,2022-08-26
2977,117,42,2022-04-19
2978,766,27,2023-05-31
2979,607,40,2022-10-26
2980,333,38,2023-11-04
2981,469,32,2022-05-29
2982,624,48,2022-02-17
2983,214,37,2022-08-08
2984,771,43,2022-12-21
2985,455,18,2023-01-25
2986,667,28,2023-03-02
2987,314,7,2023-01-01
2988,710,13,2022-12-19
2989,341,48,2023-02-27
2990,213,29,2023-03-11
2991,93,25,2023-03-07
2992,846,28,2022-10-07
2993,101,20,2023-10-08
2994,885,38,2023-06-18
2995,300,37,2023-05-20
2996,665,27,2022-11-28
2997,365,45,2022-06-16
2998,911,41,2022-12-16
2999,963,13,2022-02-06
3000,605,31,2024-01-07
3001,1000,29,2023-11-15
3002,559,28,2024-01-18
3003,550,28,2023-11-12
3004,887,33,2022-07-16
3005,921,29,2023-05-12
3006,207,44,2022-03-06
3007,884,14,2023-06-07
3008,286,34,2023-10-01
3009,314,23,2023-09-21
3010,247,27,2023-04-27
3011,424,24,2024-01-28
3012,745,7,2022-05-29
3013,160,45,2022-04-28
3014,692,16,2022-12-06
3015,767,41,2022-03-20
3016,427,28,2022-07-21
3017,241,40,2023-07-31
3018,303,9,2023-10-05
3019,945,36,2022-11-21
3020,398,42,2022-01-03
3021,247,42,2023-08-31
3022,708,34,2023-04-12
3023,681,28,2022-08-10
3024,237,27,2023-06-23
3025,512,50,2023-07-05
3026,452,8,2023-02-21
3027,658,25,2023-01-04
3028,388,10,2022-12-29
3029,709,42,2022-10-07
3030,627,35,2022-09-09
3031,814,35,2022-09-06
3032,491,30,2023-06-07
3033,444,23,2023-11-19
3034,81,6,2022-09-03
3035,822,33,2022-04-13
3036,324,39,2023-11-27
3037,747,35,2022-03-03
3038,704,16,2022-10-06
3039,436,37,2022-05-03
3040,922,4,2023-11-25
3041,59,40,2022-07-17
3042,889,25,2022-08-21
3043,858,13,2022-01-13
3044,847,6,2022-09-09
3045,646,23,2022-10-20
3046,826,17,2023-11-23
3047,816,17,2022-07-12
3048,863,45,2023-12-28
3049,434,43,2022-01-04
3050,102,6,2022-12-24
3051,266,50,2023-03-12
3052,500,23,2022-06-11
3053,855,28,2023-02-03
3054,272,30,2022-03-29
3055,835,16,2023-06-23
3056,552,34,2022-09-27
3057,581,11,2023-04-07
3058,234,42,2024-01-03
3059,965,5,2023-04-19
3060,284,10,2023-04-18
3061,101,14,2022-12-18
3062,326,3,2022-04-05
3063,821,6,2023-04-26
3064,788,10,2022-07-20
